"","U01","cohort","dames","sires","labanimalid","accessid","sex","rfid","dob","dow","shipmentdate","litternumber","littersize","coatcolor","earpunch","rack","shipmentbox","shipmentage","weanage","comment","resolution"
"1107","Olivier_Co","01","71838_3","71823_1","HSM54","72329_1","M","933000120117318",2017-05-22,2017-06-12,2017-06-21 00:00:00,1,12,"BROWN","RT","3-B4","6",30,21,NA,NA
"1108","Olivier_Co","01","71838_3","71823_1","HSM55","72329_2","M","933000120117321",2017-05-22,2017-06-12,2017-06-21 00:00:00,1,12,"BROWN","RM","3-B4","6",30,21,NA,NA
"1109","Olivier_Co","01","71836_3","71820_2","HSM58","72327_1","M","933000120117320",2017-05-21,2017-06-12,2017-06-21 00:00:00,1,12,"BROWN HOOD","RB","3-D4","6",31,22,NA,NA
"1110","Olivier_Co","01","71836_3","71820_2","HSM59","72327_2","M","933000120117325",2017-05-21,2017-06-12,2017-06-21 00:00:00,1,12,"BROWN HOOD","LT","3-D4","6",31,22,NA,NA
"1111","Olivier_Co","01","71836_3","71820_2","HSM61","72327_3","M","933000120117307",2017-05-21,2017-06-12,2017-06-21 00:00:00,1,12,"BLACK HOOD","RT","3-A5","8",31,22,NA,NA
"1112","Olivier_Co","01","71836_3","71820_2","HSM62","72327_4","M","933000120117322",2017-05-21,2017-06-12,2017-06-21 00:00:00,1,12,"BROWN HOOD","RC","3-A5","8",31,22,NA,NA
"1113","Olivier_Co","01","71804_3","71822_2","HSM65","72328_1","M","933000120117324",2017-05-22,2017-06-12,2017-06-21 00:00:00,1,14,"BROWN","RB","3-C5","8",30,21,NA,NA
"1114","Olivier_Co","01","71804_3","71822_2","HSM66","72328_2","M","933000120117308",2017-05-22,2017-06-12,2017-06-21 00:00:00,1,14,"BROWN","RC","3-C5","8",30,21,NA,NA
"1115","Olivier_Co","01","71806_5","71829_2","HSM69","72323_1","M","933000120117326",2017-05-20,2017-06-12,2017-06-21 00:00:00,1,10,"ALBINO","RT","3-D5","8",32,23,NA,NA
"1116","Olivier_Co","01","71823_2","71796_4","HSM7","72309_1","M","933000120117348",2017-05-14,2017-06-05,2017-06-21 00:00:00,1,11,"BLACK","RT","3-C1","1",38,22,NA,NA
"1117","Olivier_Co","01","71806_5","71829_2","HSM70","72323_2","M","933000120117327",2017-05-20,2017-06-12,2017-06-21 00:00:00,1,10,"ALBINO","RM","3-D5","8",32,23,NA,NA
"1118","Olivier_Co","01","71823_2","71796_4","HSM8","72309_2","M","933000120117345",2017-05-14,2017-06-05,2017-06-21 00:00:00,1,11,"BROWN","RM","3-C1","1",38,22,NA,NA
"1119","Olivier_Co","02","72243_3","72240_2","HSF100","72445_3","F","933000120138305",2017-08-26,2017-09-16,2017-09-18 00:00:00,2,14,"ALBINO","RB","F3","10",23,21,NA,NA
"1120","Olivier_Co","02","72243_3","72240_2","HSF101","72445_4","F","933000120138296",2017-08-26,2017-09-16,2017-09-18 00:00:00,2,14,"BROWN HOOD","LB-RT","F3","10",23,21,NA,NA
"1121","Olivier_Co","02","72220_3","72276_2","HSF102","72443_3","F","933000120138304",2017-08-27,2017-09-17,2017-09-18 00:00:00,2,7,"BROWN","LT-RB","F5","12",22,21,NA,NA
"1122","Olivier_Co","02","72220_3","72276_2","HSF103","72443_4","F","933000120138286",2017-08-27,2017-09-17,2017-09-18 00:00:00,2,7,"BROWN HOOD","LB-RM","F5","12",22,21,NA,NA
"1123","Olivier_Co","02","72213_4","72282_1","HSF104","72428_3","F","933000120138300",2017-08-27,2017-09-17,2017-09-18 00:00:00,2,12,"BLACK","RT","F7","12",22,21,NA,NA
"1124","Olivier_Co","02","72213_4","72282_1","HSF105","72428_4","F","933000120138282",2017-08-27,2017-09-17,2017-09-18 00:00:00,2,12,"BROWN HOOD","LT-RT","F7","12",22,21,NA,NA
"1125","Olivier_Co","02","72224_3","72245_2","HSF106","72444_1","F","933000120138327",2017-08-28,2017-09-18,2017-09-18 00:00:00,2,2,"BROWN HOOD","LT-RM","F8","12",21,21,NA,NA
"1126","Olivier_Co","02","72224_3","72245_2","HSF107","72444_2","F","933000120138308",2017-08-28,2017-09-18,2017-09-18 00:00:00,2,2,"BLACK HOOD","RT","F8","12",21,21,NA,NA
"1127","Olivier_Co","02","72253_2","72243_2","HSF108","72446_3","F","933000120138309",2017-08-28,2017-09-17,2017-09-18 00:00:00,2,13,"BLACK","RM","2-C3","14",21,20,NA,NA
"1128","Olivier_Co","02","72253_2","72243_2","HSF109","72446_4","F","933000120138318",2017-08-28,2017-09-17,2017-09-18 00:00:00,2,13,"BROWN","LB-RB","2-C3","14",21,20,NA,NA
"1129","Olivier_Co","02","72227_3","72224_2","HSF61","72345_3","F","933000120138275",2017-08-05,2017-08-27,2017-09-18 00:00:00,1,10,"BROWN","LM","J2","2",44,22,NA,NA
"1130","Olivier_Co","02","72282_2","72266_1","HSF63","72346_3","F","933000120138269",2017-08-07,2017-08-27,2017-09-18 00:00:00,1,9,"ALBINO","LM","J2","2",42,20,NA,NA
"1131","Olivier_Co","02","71865_3","71830_1","HSF67","72418_2","F","933000120138256",2017-08-07,2017-08-28,2017-09-18 00:00:00,4,2,"BROWN","LC","I5","2",42,21,NA,NA
"1132","Olivier_Co","02","72210_2","72258_1","HSF69","72344_2","F","933000120138267",2017-08-10,2017-08-31,2017-09-18 00:00:00,1,5,"BROWN","RT","I5","2",39,21,NA,NA
"1133","Olivier_Co","02","71806_5","71829_2","HSF71","72432_1","F","933000120138264",2017-08-10,2017-08-31,2017-09-18 00:00:00,4,11,"ALBINO","RT","I6","4",39,21,NA,NA
"1134","Olivier_Co","02","72276_3","72250_1","HSF72","72348_1","F","933000120138278",2017-08-10,2017-08-31,2017-09-18 00:00:00,1,13,"BROWN HOOD","LM","I6","4",39,21,NA,NA
"1135","Olivier_Co","02","71822_3","71799_2","HSF73","72421_3","F","933000120138276",2017-08-10,2017-08-31,2017-09-18 00:00:00,4,12,"BLACK HOOD","LM","H1","2",39,21,NA,NA
"1136","Olivier_Co","02","71796_5","71819_2","HSF74","72439_1","F","933000120138257",2017-08-10,2017-08-31,2017-09-18 00:00:00,4,15,"BROWN","RM","H1","2",39,21,NA,NA
"1137","Olivier_Co","02","72257_2","72261_1","HSF78","72335_1","F","933000120138279",2017-08-14,2017-09-05,2017-09-18 00:00:00,1,12,"BROWN HOOD","RT","H7","4",35,22,NA,NA
"1138","Olivier_Co","02","71829_3","71839_2","HSF79","72440_3","F","933000120138271",2017-08-14,2017-09-05,2017-09-18 00:00:00,4,12,"BROWN HOOD","RB","H7","4",35,22,NA,NA
"1139","Olivier_Co","02","72240_3","72265_1","HSF79-1","72352_2","F","933000120138352",2017-08-17,2017-09-08,2017-09-18 00:00:00,1,12,"BROWN HOOD","RM","I3","4",32,22,NA,NA
"1140","Olivier_Co","02","72240_3","72265_1","HSF80","72352_3","F","933000120138337",2017-08-17,2017-09-08,2017-09-18 00:00:00,1,12,"BROWN HOOD","LM-RM","I3","4",32,22,NA,NA
"1141","Olivier_Co","02","72244_3","72278_2","HSF82","72350_5","F","933000120138353",2017-08-19,2017-09-10,2017-09-18 00:00:00,1,14,"BROWN","LT","J5","6",30,22,NA,NA
"1142","Olivier_Co","02","72244_3","72278_2","HSF83","72350_6","F","933000120138340",2017-08-19,2017-09-10,2017-09-18 00:00:00,1,14,"BROWN HOOD","LT","J5","6",30,22,NA,NA
"1143","Olivier_Co","02","72245_3","72213_3","HSF84","72351_3","F","933000120138331",2017-08-19,2017-09-10,2017-09-18 00:00:00,1,11,"BLACK","LT","J7","6",30,22,NA,NA
"1144","Olivier_Co","02","72245_3","72213_3","HSF85","72351_4","F","933000120138335",2017-08-19,2017-09-10,2017-09-18 00:00:00,1,11,"BLACK HOOD","LT","J7","6",30,22,NA,NA
"1145","Olivier_Co","02","71804_3","71822_2","HSF86","72437_1","F","933000120138341",2017-08-18,2017-09-10,2017-09-18 00:00:00,3,11,"ALBINO","LT","J8","6",31,23,NA,NA
"1146","Olivier_Co","02","71804_3","71822_2","HSF87","72437_2","F","933000120138338",2017-08-18,2017-09-10,2017-09-18 00:00:00,3,11,"BROWN","LB","J8","6",31,23,NA,NA
"1147","Olivier_Co","02","71812_5","71865_2","HSF88","72433_2","F","933000120138343",2017-08-21,2017-09-11,2017-09-18 00:00:00,4,7,"BROWN","RB","H8","8",28,21,NA,NA
"1148","Olivier_Co","02","71812_5","71865_2","HSF89","72433_3","F","933000120138354",2017-08-21,2017-09-11,2017-09-18 00:00:00,4,7,"BROWN HOOD","LB","H8","8",28,21,NA,NA
"1149","Olivier_Co","02","71828_3","71837_2","HSF90","72435_3","F","933000120138351",2017-08-21,2017-09-11,2017-09-18 00:00:00,4,15,"ALBINO","LB","G2","8",28,21,NA,NA
"1150","Olivier_Co","02","71828_3","71837_2","HSF91","72435_4","F","933000120138350",2017-08-21,2017-09-11,2017-09-18 00:00:00,4,15,"BROWN HOOD","LT-RB","G2","8",28,21,NA,NA
"1151","Olivier_Co","02","71834_3","71832_2","HSF92","72422_2","F","933000120138316",2017-08-23,2017-09-13,2017-09-18 00:00:00,4,11,"BLACK HOOD","LB","G4","8",26,21,NA,NA
"1152","Olivier_Co","02","71834_3","71832_2","HSF93","72422_3","F","933000120138306",2017-08-23,2017-09-13,2017-09-18 00:00:00,4,11,"BROWN HOOD","LB-RB","G4","8",26,21,NA,NA
"1153","Olivier_Co","02","72258_2","72210_1","HSF96","72441_3","F","933000120138293",2017-08-24,2017-09-15,2017-09-18 00:00:00,2,12,"BLACK","LM","G7","10",25,22,NA,NA
"1154","Olivier_Co","02","72258_2","72210_1","HSF97","72441_4","F","933000120138285",2017-08-24,2017-09-15,2017-09-18 00:00:00,2,12,"BROWN","LM-RM","G7","10",25,22,NA,NA
"1155","Olivier_Co","02","72266_2","72233_2","HSF98","72442_3","F","933000120138295",2017-08-26,2017-09-16,2017-09-18 00:00:00,2,13,"ALBINO","RM","F1","10",23,21,NA,NA
"1156","Olivier_Co","02","72266_2","72233_2","HSF99","72442_4","F","933000120138287",2017-08-26,2017-09-16,2017-09-18 00:00:00,2,13,"BLACK","LB","F1","10",23,21,NA,NA
"1157","Olivier_Co","02","72227_3","72224_2","HSM131","72345_1","M","933000120138262",2017-08-05,2017-08-27,2017-09-18 00:00:00,1,10,"BROWN","LM","J3","1",44,22,NA,NA
"1158","Olivier_Co","02","72227_3","72224_2","HSM132","72345_2","M","933000120138307",2017-08-05,2017-08-27,2017-09-18 00:00:00,1,10,"BROWN HOOD","LT","J3","1",44,22,NA,NA
"1159","Olivier_Co","02","72282_2","72266_1","HSM133","72346_1","M","933000120138313",2017-08-07,2017-08-27,2017-09-18 00:00:00,1,9,"ALBINO","LT","J1","1",42,20,NA,NA
"1160","Olivier_Co","02","72282_2","72266_1","HSM134","72346_2","M","933000120138315",2017-08-07,2017-08-27,2017-09-18 00:00:00,1,9,"BLACK","LM","J1","1",42,20,NA,NA
"1161","Olivier_Co","02","72233_3","72220_2","HSM135","72349_1","M","933000120138277",2017-08-07,2017-08-27,2017-09-18 00:00:00,1,1,"BLACK","LB","I1","1",42,20,NA,NA
"1162","Olivier_Co","02","71865_3","71830_1","HSM139","72418_1","M","933000120138274",2017-08-07,2017-08-28,2017-09-18 00:00:00,4,2,"BLACK","LC ( torn )","I1","1",42,21,NA,NA
"1163","Olivier_Co","02","72210_2","72258_1","HSM141","72344_1","M","933000120138270",2017-08-10,2017-08-31,2017-09-18 00:00:00,1,5,"ALBINO","LM","I4","3",39,21,NA,NA
"1164","Olivier_Co","02","72210_2","72258_1","HSM142","72344_3","M","933000120138263",2017-08-10,2017-08-31,2017-09-18 00:00:00,1,5,"ALBINO","RM","I4","3",39,21,NA,NA
"1165","Olivier_Co","02","72276_3","72250_1","HSM143","72348_2","M","933000120138261",2017-08-10,2017-08-31,2017-09-18 00:00:00,1,13,"BROWN","RT","I7","5",39,21,NA,NA
"1166","Olivier_Co","02","72276_3","72250_1","HSM144","72348_3","M","933000120138259",2017-08-10,2017-08-31,2017-09-18 00:00:00,1,13,"BROWN HOOD","LM","I7","5",39,21,NA,NA
"1167","Olivier_Co","02","71822_3","71799_2","HSM145","72421_1","M","933000120138273",2017-08-10,2017-08-31,2017-09-18 00:00:00,4,12,"BROWN HOOD","LB","I8","3",39,21,NA,NA
"1168","Olivier_Co","02","71822_3","71799_2","HSM146","72421_2","M","933000120138266",2017-08-10,2017-08-31,2017-09-18 00:00:00,4,12,"BLACK HOOD","RT","I8","3",39,21,NA,NA
"1169","Olivier_Co","02","71796_5","71819_2","HSM147","72439_2","M","933000120138265",2017-08-10,2017-08-31,2017-09-18 00:00:00,4,15,"BROWN","LM-RM","H2","3",39,21,NA,NA
"1170","Olivier_Co","02","71796_5","71819_2","HSM148","72439_3","M","933000120138268",2017-08-10,2017-08-31,2017-09-18 00:00:00,4,15,"BROWN","RM","H2","3",39,21,NA,NA
"1171","Olivier_Co","02","72250_2","72253_1","HSM150","72334_3","M","933000120138260",2017-08-11,2017-09-02,2017-09-18 00:00:00,1,10,"BLACK","LT","H4","5",38,22,NA,NA
"1172","Olivier_Co","02","71832_3","71835_1","HSM151","72425_1","M","933000120138258",2017-08-11,2017-09-02,2017-09-18 00:00:00,2,11,"BROWN HOOD","LT","H4","5",38,22,NA,NA
"1173","Olivier_Co","02","72257_2","72261_1","HSM153","72335_2","M","933000120138349",2017-08-14,2017-09-05,2017-09-18 00:00:00,1,12,"ALBINO","LB","H5","5",35,22,NA,NA
"1174","Olivier_Co","02","72257_2","72261_1","HSM154","72335_3","M","933000120138347",2017-08-14,2017-09-05,2017-09-18 00:00:00,1,12,"BROWN","LT","H5","5",35,22,NA,NA
"1175","Olivier_Co","02","71829_3","71839_2","HSM155","72440_1","M","933000120138336",2017-08-14,2017-09-05,2017-09-18 00:00:00,4,12,"BLACK","RT","H6","7",35,22,NA,NA
"1176","Olivier_Co","02","71829_3","71839_2","HSM156","72440_2","M","933000120138280",2017-08-14,2017-09-05,2017-09-18 00:00:00,4,12,"BROWN HOOD","RT","H6","7",35,22,NA,NA
"1177","Olivier_Co","02","72240_3","72265_1","HSM156-1","72352_1","M","933000120138345",2017-08-17,2017-09-08,2017-09-18 00:00:00,1,12,"BROWN HOOD","RB","I2","7",32,22,NA,NA
"1178","Olivier_Co","02","72240_3","72265_1","HSM157","72352_4","M","933000120138355",2017-08-17,2017-09-08,2017-09-18 00:00:00,1,12,"BROWN HOOD","LT-RB","I2","7",32,22,NA,NA
"1179","Olivier_Co","02","72244_3","72278_2","HSM160","72350_3","M","933000120138344",2017-08-19,2017-09-10,2017-09-18 00:00:00,1,14,"BROWN","RB","J4","7",30,22,NA,NA
"1180","Olivier_Co","02","72244_3","72278_2","HSM161","72350_4","M","933000120138334",2017-08-19,2017-09-10,2017-09-18 00:00:00,1,14,"BROWN HOOD","RM","J4","7",30,22,NA,NA
"1181","Olivier_Co","02","72245_3","72213_3","HSM162","72351_1","M","933000120138332",2017-08-19,2017-09-10,2017-09-18 00:00:00,1,11,"BLACK","LB","J6","9",30,22,NA,NA
"1182","Olivier_Co","02","72245_3","72213_3","HSM163","72351_2","M","933000120138342",2017-08-19,2017-09-10,2017-09-18 00:00:00,1,11,"BLACK HOOD","LM","J6","9",30,22,NA,NA
"1183","Olivier_Co","02","71812_5","71865_2","HSM164","72433_1","M","933000120138346",2017-08-21,2017-09-11,2017-09-18 00:00:00,4,7,"ALBINO","RT","H3","9",28,21,NA,NA
"1184","Olivier_Co","02","71812_5","71865_2","HSM165","72433_4","M","933000120138339",2017-08-21,2017-09-11,2017-09-18 00:00:00,4,7,"BROWN HOOD","LM-RM","H3","9",28,21,NA,NA
"1185","Olivier_Co","02","71828_3","71837_2","HSM166","72435_1","M","933000120138348",2017-08-21,2017-09-11,2017-09-18 00:00:00,4,15,"ALBINO","RB","G1","9",28,21,NA,NA
"1186","Olivier_Co","02","71828_3","71837_2","HSM167","72435_2","M","933000120138333",2017-08-21,2017-09-11,2017-09-18 00:00:00,4,15,"BROWN HOOD","LB-RB","G1","9",28,21,NA,NA
"1187","Olivier_Co","02","71834_3","71832_2","HSM168","72422_1","M","933000120138322",2017-08-23,2017-09-13,2017-09-18 00:00:00,4,11,"BROWN HOOD","LB-RT","G3","11",26,21,NA,NA
"1188","Olivier_Co","02","71834_3","71832_2","HSM169","72422_4","M","933000120138321",2017-08-23,2017-09-13,2017-09-18 00:00:00,4,11,"BLACK HOOD","LB","G3","11",26,21,NA,NA
"1189","Olivier_Co","02","71799_3","71836_2","HSM170","72434_1","M","933000120138330",2017-08-23,2017-09-13,2017-09-18 00:00:00,4,9,"BLACK HOOD","RM","G5","11",26,21,NA,NA
"1190","Olivier_Co","02","71799_3","71836_2","HSM171","72434_2","M","933000120138324",2017-08-23,2017-09-13,2017-09-18 00:00:00,4,9,"BROWN HOOD","LB-RM","G5","11",26,21,NA,NA
"1191","Olivier_Co","02","72258_2","72210_1","HSM172","72441_1","M","933000120138289",2017-08-24,2017-09-15,2017-09-18 00:00:00,2,12,"BLACK","RM","G6","11",25,22,NA,NA
"1192","Olivier_Co","02","72258_2","72210_1","HSM173","72441_2","M","933000120138288",2017-08-24,2017-09-15,2017-09-18 00:00:00,2,12,"BROWN","LT-RB","G6","11",25,22,NA,NA
"1193","Olivier_Co","02","72266_2","72233_2","HSM174","72442_1","M","933000120138283",2017-08-26,2017-09-16,2017-09-18 00:00:00,2,13,"ALBINO","LM-RM","G8","13",23,21,NA,NA
"1194","Olivier_Co","02","72266_2","72233_2","HSM175","72442_2","M","933000120138291",2017-08-26,2017-09-16,2017-09-18 00:00:00,2,13,"BLACK HOOD","RB","G8","13",23,21,NA,NA
"1195","Olivier_Co","02","72243_3","72240_2","HSM176","72445_1","M","933000120138302",2017-08-26,2017-09-16,2017-09-18 00:00:00,2,14,"ALBINO","LT-RB","F2","13",23,21,NA,NA
"1196","Olivier_Co","02","72243_3","72240_2","HSM177","72445_2","M","933000120138281",2017-08-26,2017-09-16,2017-09-18 00:00:00,2,14,"BROWN HOOD","LT-RT","F2","13",23,21,NA,NA
"1197","Olivier_Co","02","72220_3","72276_2","HSM178","72443_1","M","933000120138298",2017-08-27,2017-09-17,2017-09-18 00:00:00,2,7,"BROWN","LB-RB","F4","13",22,21,NA,NA
"1198","Olivier_Co","02","72220_3","72276_2","HSM179","72443_2","M","933000120138294",2017-08-27,2017-09-17,2017-09-18 00:00:00,2,7,"BROWN HOOD","LT-RM","F4","13",22,21,NA,NA
"1199","Olivier_Co","02","72213_4","72282_1","HSM180","72428_1","M","933000120138292",2017-08-27,2017-09-17,2017-09-18 00:00:00,2,12,"BROWN","LB-RT","F6","15",22,21,NA,NA
"1200","Olivier_Co","02","72213_4","72282_1","HSM181","72428_2","M","933000120138301",2017-08-27,2017-09-17,2017-09-18 00:00:00,2,12,"BROWN","LT-RT","F6","15",22,21,NA,NA
"1201","Olivier_Co","02","72253_2","72243_2","HSM182","72446_1","M","933000120138326",2017-08-28,2017-09-17,2017-09-18 00:00:00,2,13,"BLACK","RB","2-C2","15",21,20,NA,NA
"1202","Olivier_Co","02","72253_2","72243_2","HSM183","72446_2","M","933000120138317",2017-08-28,2017-09-17,2017-09-18 00:00:00,2,13,"BROWN","LT-RM","2-C2","15",21,20,NA,NA
"1203","Olivier_Co","03","72414_1","72397_1","1","72537_1","M","933000120138645",2017-11-12,2017-12-04,2017-12-20 00:00:00,1,8,"ALBINO","LT","B-B2","1",38,22,NA,NA
"1204","Olivier_Co","03","72414_1","72397_1","2","72537_2","M","933000120138638",2017-11-12,2017-12-04,2017-12-20 00:00:00,1,8,"ALBINO","LM","B-B2","1",38,22,NA,NA
"1205","Olivier_Co","03","72414_1","72397_1","3","72537_3","F","933000120138647",2017-11-12,2017-12-04,2017-12-20 00:00:00,1,8,"BLACK HOOD","RT","B-B1","2",38,22,NA,NA
"1206","Olivier_Co","03","72414_1","72397_1","4","72537_4","F","933000120138652",2017-11-12,2017-12-04,2017-12-20 00:00:00,1,8,"ALBINO","LT","B-B1","2",38,22,NA,NA
"1207","Olivier_Co","03","72405_2","72413_1","5","72542_1","M","933000120138639",2017-11-17,2017-12-08,2017-12-20 00:00:00,1,5,"BROWN","LC","B-B4","8",33,21,NA,NA
"1208","Olivier_Co","03","72405_2","72413_1","6","72542_2","F","933000120138644",2017-11-17,2017-12-08,2017-12-20 00:00:00,1,5,"BROWN","LT","B-B3","2",33,21,NA,NA
"1209","Olivier_Co","03","72405_2","72413_1","7","72542_3","F","933000120138631",2017-11-17,2017-12-08,2017-12-20 00:00:00,1,5,"BROWN HOOD","LT","B-B3","2",33,21,NA,NA
"1210","Olivier_Co","03","72503_2","72446_5","8","72543_1","M","933000120138655",2017-11-17,2017-12-08,2017-12-20 00:00:00,1,8,"ALBINO","RT","B-B5","1",33,21,NA,NA
"1211","Olivier_Co","03","72503_2","72446_5","9","72543_2","M","933000120138636",2017-11-17,2017-12-08,2017-12-20 00:00:00,1,8,"BROWN HOOD","RT","B-B5","1",33,21,NA,NA
"1212","Olivier_Co","03","72503_2","72446_5","10","72543_3","F","933000120138648",2017-11-17,2017-12-08,2017-12-20 00:00:00,1,8,"BROWN HOOD","RT","B-B6","2",33,21,NA,NA
"1213","Olivier_Co","03","72503_2","72446_5","11","72543_4","F","933000120138642",2017-11-17,2017-12-08,2017-12-20 00:00:00,1,8,"BROWN HOOD","LB","B-B6","2",33,21,NA,NA
"1214","Olivier_Co","03","72377_2","72405_1","12","72533_1","M","933000120138653",2017-11-17,2017-12-08,2017-12-20 00:00:00,1,11,"BROWN","LM","B-B7","1",33,21,NA,NA
"1215","Olivier_Co","03","72377_2","72405_1","13","72533_2","M","933000120138635",2017-11-17,2017-12-08,2017-12-20 00:00:00,1,11,"BLACK HOOD","LT","B-B7","1",33,21,NA,NA
"1216","Olivier_Co","03","72377_2","72405_1","14","72533_3","F","933000120138634",2017-11-17,2017-12-08,2017-12-20 00:00:00,1,11,"BROWN","LM","B-B8","3",33,21,NA,NA
"1217","Olivier_Co","03","72377_2","72405_1","15","72533_4","F","933000120138633",2017-11-17,2017-12-08,2017-12-20 00:00:00,1,11,"BROWN HOOD","LM","B-B8","3",33,21,NA,NA
"1218","Olivier_Co","03","72380_2","72455_2","16","72534_1","M","933000120138643",2017-11-17,2017-12-08,2017-12-20 00:00:00,1,9,"BLACK","LM","B-C1","4",33,21,NA,NA
"1219","Olivier_Co","03","72380_2","72455_2","17","72534_2","M","933000120138640",2017-11-17,2017-12-08,2017-12-20 00:00:00,1,9,"BLACK HOOD","LT","B-C1","4",33,21,NA,NA
"1220","Olivier_Co","03","72380_2","72455_2","18","72534_3","F","933000120138632",2017-11-17,2017-12-08,2017-12-20 00:00:00,1,9,"ALBINO","LM","B-C2","3",33,21,NA,NA
"1221","Olivier_Co","03","72380_2","72455_2","19","72534_4","F","933000120138650",2017-11-17,2017-12-08,2017-12-20 00:00:00,1,9,"BLACK","LT","B-C2","3",33,21,NA,NA
"1222","Olivier_Co","03","72407_2","72335_4","20","72540_1","M","933000120138649",2017-11-17,2017-12-08,2017-12-20 00:00:00,1,13,"ALBINO","LB","B-C3","4",33,21,NA,NA
"1223","Olivier_Co","03","72407_2","72335_4","21","72540_2","M","933000120138646",2017-11-17,2017-12-08,2017-12-20 00:00:00,1,13,"ALBINO","LC","B-C3","4",33,21,NA,NA
"1224","Olivier_Co","03","72407_2","72335_4","22","72540_3","F","933000120138654",2017-11-17,2017-12-08,2017-12-20 00:00:00,1,13,"ALBINO","LB","B-C4","3",33,21,NA,NA
"1225","Olivier_Co","03","72407_2","72335_4","23","72540_4","F","933000120138637",2017-11-17,2017-12-08,2017-12-20 00:00:00,1,13,"ALBINO","LC","B-C4","3",33,21,NA,NA
"1226","Olivier_Co","03","72411_1","72341_1","24","72541_1","M","933000120138392",2017-11-17,2017-12-08,2017-12-20 00:00:00,1,9,"BLACK","LB","B-C5","4",33,21,NA,NA
"1227","Olivier_Co","03","72411_1","72341_1","25","72541_2","M","933000120138382",2017-11-17,2017-12-08,2017-12-20 00:00:00,1,9,"BROWN HOOD","LMLC","B-C5","4",33,21,NA,NA
"1228","Olivier_Co","03","72411_1","72341_1","26","72541_3","F","933000120138579",2017-11-17,2017-12-08,2017-12-20 00:00:00,1,9,"BLACK","LM","B-C6","5",33,21,NA,NA
"1229","Olivier_Co","03","72411_1","72341_1","27","72541_4","F","933000120138561",2017-11-17,2017-12-08,2017-12-20 00:00:00,1,9,"BROWN HOOD","NO PUNCH","B-C6","5",33,21,NA,NA
"1230","Olivier_Co","03","72409_1","72404_2","28","72591_1","M","933000120138563",2017-11-23,2017-12-14,2017-12-20 00:00:00,1,10,"BROWN","LC","B-C8","6",27,21,NA,NA
"1231","Olivier_Co","03","72409_1","72404_2","29","72591_2","M","933000120138576",2017-11-23,2017-12-14,2017-12-20 00:00:00,1,10,"BROWN","RC","B-C8","6",27,21,NA,NA
"1232","Olivier_Co","03","72409_1","72404_2","30","72591_3","F","933000120138578",2017-11-23,2017-12-14,2017-12-20 00:00:00,1,10,"BROWN","LC","A-J4","5",27,21,NA,NA
"1233","Olivier_Co","03","72409_1","72404_2","31","72591_4","F","933000120138568",2017-11-23,2017-12-14,2017-12-20 00:00:00,1,10,"BROWN","RC","A-J4","5",27,21,NA,NA
